fName,metaCleanId
Richard Glatzer,8789
Jay Lavender,8790
Douglas MacKinnon,8791
Hark Tsui,8792
Rupert Wainwright,8793
Errol Morris,8794
Yuriy Bykov,8795
Jody Hill,8796
Rob Minkoff,8797
Evan Johnson,8798
Peter Nicks,8799
Martin Campbell,8800
Jason Zada,8801
Everardo Valerio Gout,8802
Philip Martin,8803
Roland JoffÃƒÂ©,8804
Joshua Marston,8805
Joseph Ruben,8806
J.S. Cardone,8807
Radha Blank,8808
John Lee Hancock,8809
Darren Aronofsky,8810
Shekhar Kapur,8811
Michelangelo Frammartino,8812
Olatunde Osunsanmi,8813
Brandon Trost,8814
Jason Lew,8815
Katie Aselton,8816
Wes Anderson,8817
Bertrand Tavernier,8818
Elmar Fischer,8819
Hun Jang,8820
Jason Reitman,8821
Scott Walker,8822
Rob Burnett,8823
Miranda July,8824
Deborah Koons,8825
Daniel Geller,8826
Chris Lofing,8827
Rupert Wyatt,8828
David Anspaugh,8829
Andy Fickman,8830
Won-Tae Lee,8831
Flavio Alves,8832
John Carlos Frey,8833
Dror Moreh,8834
Guy Ritchie,8835
LucÃƒÂ­a Puenzo,8836
Peter Medak,8837
Liz Marshall,8838
Lee Kirk,8839
Sam Raimi,8840
Joel Edgerton,8841
Sande Zeig,8842
David Riker,8843
Jos Stelling,8844
Claude Chabrol,8845
Anne Fontaine,8846
Hal Hartley,8847
David Ren,8848
Marya Cohn,8849
Nick Simon,8850
Fede Alvarez,8851
Julius Onah,8852
Mika KaurismÃƒÂ¤ki,8853
Christine Fugate,8854
Luke Greenfield,8855
AndrÃƒÂ© TÃƒÂ©chinÃƒÂ©,8856
Tate Taylor,8857
Daniel Alfredson,8858
Daniel Alfredson,8859
Colm McCarthy,8860
Niels Arden Oplev,8861
David Fincher,8862
SÃƒÂ©bastien Laudenbach,8863
Steven Soderbergh,8864
Phillip Noyce,8865
Destin Cretton,8866
Daniel Sackheim,8867
AgnÃƒÂ¨s Varda,8868
Julie Taymor,8869
Martin Hynes,8870
Alison Ellwood,8871
Francis Ford Coppola,8872
Lutz Hachmeister,8873
James Ivory,8874
Chris Weitz,8875
Diego Quemada-DÃƒÂ­ez,8876
Fatih Akin,8877
John Crowley,8878
Peter Sohn,8879
Lance Daly,8880
Steven Soderbergh,8881
Miguel Arteta,8882
Julio DePietro,8883
Dagur KÃƒÂ¡ri,8884
Bill Condon,8885
Philippe Falardeau,8886
Jake Paltrow,8887
Robert De Niro,8888
Jesse James Miller,8889
Ji-woon Kim,8890
Neil Jordan,8891
Neal Brennan,8892
Rob Hardy,8893
Kate Novack,8894
Mark Steensland,8895
Donal Mosher,8896
David G. Evans,8897
Grace Lee,8898
Zak Penn,8899
Wes Anderson,8900
Don McKellar,8901
Kar Wai Wong,8902
Jim Hosking,8903
Brian Presley,8904
Paolo Sorrentino,8905
Sean McGinly,8906
Hsin-yao Huang,8907
Peter Bogdanovich,8908
Craig Foster,8909
Denzel Washington,8910
Bill Morrison,8911
Baz Luhrmann,8912
Stephen Herek,8913
Jehane Noujaim,8914
Margaret Brown,8915
Johannes Holzhausen,8916
Danny Leiner,8917
John Dahl,8918
Steve Suissa,8919
Yimou Zhang,8920
Ivo Trajkov,8921
Shana Feste,8922
Bill Paxton,8923
Michael Gracey,8924
Anders Thomas Jensen,8925
Evan Johnson,8926
Michel Gondry,8927
Eli Roth,8928
David Lowery,8929
Nadav Schirman,8930
Ali Samadi Ahadi,8931
Peter Skillman Odiorne,8932
Joe Carnahan,8933
Tim Blake Nelson,8934
Patrick Wang,8935
Matthew O'Callaghan,8936
Edward Burns,8937
Marie Kreutzer,8938
Patricia Foulkrod,8939
Takashi Shimizu,8940
Takashi Shimizu,8941
Takashi Shimizu,8942
Nicolas Pesce,8943
John Michael McDonagh,8944
Andrew Davis,8945
Xavier Beauvois,8946
Mike Newell,8947
Adam Wingard,8948
Wai-keung Lau,8949
Anne Fletcher,8950
Gustav MÃƒÂ¶ller,8951
Antoine Fuqua,8952
Pierre Morel,8953
Daisy von Scherler Mayer,8954
Jim Simpson,8955
Alice Wu,8956
Corin Hardy,8957
Charles Herman-Wurmfeld,8958
Paolo Sorrentino,8959
Rachel Lears,8960
Chan-wook Park,8961
Todd Phillips,8962
Todd Phillips,8963
Todd Phillips,8964
M. Night Shyamalan,8965
Juho Kuosmanen,8966
Rupert Everett,8967
Rodney Evans,8968
Brian Henson,8969
Scott Roberts,8970
Jeymes Samuel,8971
John McNaughton,8972
George Tillman Jr,8973
Quentin Tarantino,8974
Rob Minkoff,8975
Mickey Liddell,8976
Daniel Farrands,8977
Julian Goldberger,8978
Lucrecia Martel,8979
Asia Argento,8980
Zachary Wigon,8981
Thaddeus O'Sullivan,8982
Ward Serrill,8983
Bobby Farrelly,8984
Paul Feig,8985
Jonathan Kesselman,8986
Mona Achache,8987
JÃƒÂ©rÃƒÂ´me Salle,8988
Marcelo Martinessi,8989
Tate Taylor,8990
Brett Haley,8991
Frank Gladstone,8992
YÃƒÂ´ji Yamada,8993
Audrey Brohy,8994
Nisha Ganatra,8995
John Lee Hancock,8996
Alexandre Aja,8997
Martin Weisz,8998
Chuck Parello,8999
Matt Ruskin,9000
Nicholas Hytner,9001
Jeremy Kipp Walker,9002
Dave Meyers,9003
Garth Jennings,9004
Patrick Hughes,9005
Patrick Hughes,9006
Lasse Hallstrom,9007
Peter Jackson,9008
Peter Jackson,9009
Peter Jackson,9010
Joe Dante,9011
Lee Cronin,9012
Nancy Meyers,9013
John Krasinski,9014
Gonzalo LÃƒÂ³pez-Gallego,9015
Lucrecia Martel,9016
Eitan Gorlin,9017
Tommy Lee Jones,9018
John Schultz,9019
Christian Tureaud,9020
Michel O. Scott,9021
Joon-ho Bong,9022
Andrew Niccol,9023
Tom Brady,9024
Susan Seidelman,9025
Ethan Hawke,9026
Tom Putnam,9027
Stephen Daldry,9028
Andrew J. Cohen,9029
Fred Wolf,9030
Eugene Jarecki,9031
Terence Davies,9032
Ti West,9033
Peter Livolsi,9034
Lars von Trier,9035
Eli Roth,9036
Sang-soo Im,9037
Tom Six,9038
Tom Six,9039
Tom Six,9040
Dror Moreh,9041
Paul Hough,9042
Eran Riklis,9043
Andreas Dalsgaard,9044
Robert Benton,9045
Eduardo Williams,9046
Pedro AlmodÃƒÂ³var,9047
Stephen Karam,9048
Barry Levinson,9049
Kim Nguyen,9050
Lasse Hallstrom,9051
Gary Ross,9052
Francis Lawrence,9053
Francis Lawrence,9054
Francis Lawrence,9055
Thomas Vinterberg,9056
Craig Zobel,9057
William Friedkin,9058
Rafi Pitts,9059
Daniel Nettheim,9060
Kirby Dick,9061
Harry Thomason,9062
Richard Shepard,9063
Cedric Nicolas-Troyan,9064
Rob Cohen,9065
Kathryn Bigelow,9066
Chris Addison,9067
Harold Ramis,9068
Jonathan Hensleigh,9069
Ariel Vromen,9070
Dustin Marcellino,9071
George Clooney,9072
Lars von Trier,9073
Hany Abu-Assad,9074
Ferzan Ozpetek,9075
Neil Burger,9076
Sylvain Chomet,9077
Jean-Luc Godard,9078
Terry Gilliam,9079
Morten Tyldum,9080
James Gray,9081
David Alvarado,9082
Oliver Parker,9083
Juan Antonio Bayona,9084
Bart Layton,9085
Mary Lambert,9086
Andrew Fleming,9087
Ben Palmer,9088
Don Scardino,9089
Louis Leterrier,9090
James C. Strouse,9091
Brad Bird,9092
Stephen Kessler,9093
George Tillman Jr,9094
Brad Furman,9095
Alex Rivera,9096
Steven Soderbergh,9097
Andrea Di Stefano,9098
Gregor Jordan,9099
Per Fly,9100
Ephraim Asili,9101
Ti West,9102
Anne Fontaine,9103
Spencer McCall,9104
Ziad Doueiri,9105
Kristian Levring,9106
Nancy Meyers,9107
Tom Tykwer,9108
Brian Knappenberger,9109
Shawn Levy,9110
Sydney Pollack,9111
Steve James,9112
Clea DuVall,9113
Evan Goldberg,9114
Eric Toledano,9115
Claire Denis,9116
Deon Taylor,9117
James McTeigue,9118
Matthew Robinson,9119
David S. Goyer,9120
Adam Brooks,9121
Leigh Whannell,9122
Kirby Dick,9123
Ralph Fiennes,9124
Claus RÃƒÂ¤fle,9125
Karyn Kusama,9126
Till Schauder,9127
Martin Scorsese,9128
Yongyoot Thongkongtoon,9129
Phyllida Lloyd,9130
J.P. Sniadecki,9131
Ty Roberts,9132
Michael Bay,9133
Jon Shenk,9134
Ki-duk Kim,9135
Andrey Kravchuk,9136
F. Gary Gray,9137
Kief Davidson,9138
John Maybury,9139
Robin Swicord,9140
Chris James Thompson,9141
John Turturro,9142
Derrick Borte,9143
Nick Hamm,9144
David Dobkin,9145
Erika Cohn,9146
Steve Trenbirth,9147
Jon Favreau,9148
Kayvan Mashayekh,9149
Daniel Barber,9150
Gianni Amelio,9151
Jon Turteltaub,9152
Vincent D'Onofrio,9153
Evan Morgan,9154
Penelope Spheeris,9155
Brett Morgen,9156
Joe Cornish,9157
Jean-Pierre Dardenne,9158
Guillaume Nicloux,9159
Lisa Cholodenko,9160
Doug Block,9161
Dan Krauss,9162
Dan Krauss,9163
Michael Winterbottom,9164
Giorgos Lanthimos,9165
Andrew Piddington,9166
Robert Machoian,9167
Nadav Lapid,9168
Sara Colangelo,9169
Lone Scherfig,9170
James Marsh,9171
Eugene Jarecki,9172
David MichÃƒÂ´d,9173
Kristian Levring,9174
Seth Gordon,9175
Judd Apatow,9176
Peter Berg,9177
Mami Sunada,9178
Lauren Greenfield,9179
Erik Poppe,9180
Matthew Vaughn,9181
Jordan Vogt-Roberts,9182
Tom Hooper,9183
Vince Marcello,9184
Vince Marcello,9185
Andrea Berloff,9186
Marc Forster,9187
Arnon Goldfinger,9188
Reginald Hudlin,9189
Luc Besson,9190
Eric Rohmer,9191
Charles D. Ignacio,9192
Nicholas Hytner,9193
Ethan Coen,9194
Alejandro Agresti,9195
Steven Caple Jr.,9196
Nicole Holofcener,9197
M. Night Shyamalan,9198
Joe Talbot,9199
Rod Lurie,9200
ÃƒÂlex de la Iglesia,9201
Olivier Megaton,9202
Ruairi Robinson,9203
Ridley Scott,9204
Daniel Stamm,9205
Ed Gass-Donnelly,9206
Sean Penn,9207
Jan P. Matuszynski,9208
Richard LaGravenese,9209
Todd Robinson,9210
Dennis Iliadis,9211
Kevin Macdonald,9212
Tony Goldwyn,9213
Ferne Pearlstein,9214
Doug Lefler,9215
Dereck Joubert,9216
Harry Ralston,9217
Mark Craig,9218
David Charhon,9219
Robert Shaye,9220
Catherine Breillat,9221
Barry Avrich,9222
Bill Haney,9223
Adam Rifkin,9224
Richard Glatzer,9225
Claude Lanzmann,9226
Harry Thomason,9227
Joe Maggio,9228
Edward Zwick,9229
Jan Troell,9230
Deborah Warner,9231
Raz Degan,9232
Andrew Cohn,9233
Jeff Nathanson,9234
"Michael Landon, Jr.",9235
Julie Anne Robinson,9236
Michael Hoffman,9237
Pablo Solarz,9238
Dee Rees,9239
Michael Caleo,9240
Shola Amoo,9241
Dan Friedkin,9242
Larry Fessenden,9243
Breck Eisner,9244
Mark Pellington,9245
Kevin Pollak,9246
Steven Soderbergh,9247
Josh Howard,9248
Ra'anan Alexandrowicz,9249
William H. Macy,9250
David Gelb,9251
Stephen Norrington,9252
Matthew Chapman,9253
Jody Hill,9254
Robert Redford,9255
Chia-Liang Liu,9256
Renny Harlin,9257
Charles Atlas,9258
Frederic Lilien,9259
David Yates,9260
Martin Campbell,9261
Chris McKay,9262
Christopher Miller,9263
Mike Mitchell,9264
Bob Logan,9265
Paolo VirzÃƒÂ¬,9266
Kristina Grozeva,9267
Ziad H. Hamzeh,9268
William Riead,9269
Hope Dickson Leach,9270
Alberto Arvelo,9271
Laurence Dunmore,9272
Joshua Leonard,9273
Veena Sud,9274
Edoardo Ponti,9275
Kirk Marcolina,9276
Aviva Kempner,9277
Wes Anderson,9278
Vadim Perelman,9279
Alan Parker,9280
Barry Poltermann,9281
Liz W. Garcia,9282
Derek Cianfrance,9283
Jessica M. Thompson,9284
Robert Eggers,9285
Juan Carlos Medina,9286
Jim Jarmusch,9287
Brad Furman,9288
Jon Favreau,9289
Josh Lawson,9290
Jeff Baena,9291
Mark Osborne,9292
Lenny Abrahamson,9293
John Lee Hancock,9294
Lynn Roth,9295
Uli Edel,9296
Florian Henckel von Donnersmarck,9297
Sol Tryon,9298
Jim Fall,9299
Ognjen Glavonic,9300
Giorgos Lanthimos,9301
Severin Fiala,9302
David Ondaatje,9303
Brian O'Malley,9304
Erik Van Looy,9305
Julia Loktev,9306
Joshua Zeman,9307
Hannah Fidell,9308
George Tillman Jr,9309
Peter Glanz,9310
Peter Segal,9311
Fred Durst,9312
Angelina Maccarone,9313
Michael Winterbottom,9314
Joshua Oppenheimer,9315
Scott Frank,9316
Peter Jackson,9317
Peter Jackson,9318
Peter Jackson,9319
Rob Zombie,9320
Sylvain White,9321
Jodie Markell,9322
Kurt Vincent,9323
Andy Garcia,9324
James Gray,9325
Maggie Gyllenhaal,9326
Vicky Wight,9327
Andreas Koefoed,9328
Larry Blamire,9329
Madeleine Sackler,9330
Marco Schnabel,9331
Joel Hopkins,9332
Albert Maysles,9333
Anna Biller,9334
Michael Showalter,9335
Peter Jackson,9336
Roland JoffÃƒÂ©,9337
Azazel Jacobs,9338
Robert Cannan,9339
Jamie Thraves,9340
Scott Hicks,9341
Neil Burger,9342
Ritesh Batra,9343
Agnieszka Smoczynska,9344
Marleen Gorris,9345
Henry Jaglom,9346
Emma Dante,9347
Caradog W. James,9348
Tinatin Gurchiani,9349
Brad Anderson,9350
MÃƒÂ©lanie Laurent,9351
Pif,9352
Peter Mullan,9353
Rob Reiner,9354
Antoine Fuqua,9355
SebastiÃƒÂ¡n Silva,9356
Michael Walker,9357
Jay Karas,9358
Frank Darabont,9359
Les Mayfield,9360
George Hickenlooper,9361
Guy Ritchie,9362
Carl Colby,9363
Joseph Bullman,9364
Jorge Furtado,9365
Sally Potter,9366
Bharat Nalluri,9367
Terry Gilliam,9368
Robert D. Krzykowski,9369
Matt Brown,9370
Kaouther Ben Hania,9371
Ethan Coen,9372
The RZA,9373
Aki KaurismÃƒÂ¤ki,9374
Jonathan Demme,9375
Jim Van Bebber,9376
Alan Taylor,9377
Ian Samuels,9378
Todd Louiso,9379
John Bonito,9380
Robert Lorenz,9381
Ridley Scott,9382
Paul Thomas Anderson,9383
Perry Andelin Blake,9384
Richard Shepard,9385
Avi Nesher,9386
Lana Wachowski,9387
Lana Wachowski,9388
Lana Wachowski,9389
Kevin Macdonald,9390
Wes Ball,9391
Michael Tucker,9392
StÃƒÂ©phane BrizÃƒÂ©,9393
Simon West,9394
Gordon Chan,9395
Lorene Scafaria,9396
Jon Turteltaub,9397
Erik Van Looy,9398
Grant Heslov,9399
John Magary,9400
Michael Radford,9401
James Marsh,9402
Stephen Chow,9403
Michael Keaton,9404
Oren Moverman,9405
Danny Pang,9406
Gore Verbinski,9407
Noah Baumbach,9408
Vicente Amorim,9409
George Clooney,9410
Martin Provost,9411
Tim Chambers,9412
Claudia Llosa,9413
Lech Majewski,9414
Wim Wenders,9415
Joe Begos,9416
Sean McNamara,9417
Bruce La Bruce,9418
Desiree Akhavan,9419
Renny Harlin,9420
Felix Van Groeningen,9421
Ron Howard,9422
Noah Buschel,9423
Rithy Panh,9424
Frank Darabont,9425
Jeff Rowe,9426
Maite Alberdi,9427
Jane Weinstock,9428
Pernille Rose GrÃƒÂ¸nkjÃƒÂ¦r,9429
Dominik Moll,9430
Samantha Lang,9431
Bryan Bertino,9432
George Clooney,9433
Harald Zwart,9434
Ryan Spindell,9435
Kristian Petri,9436
Judith Ehrlich,9437
Tommy O'Haver,9438
George Bamber,9439
Michael Kang,9440
Alan Polsky,9441
Mary Harron,9442
Roger Michell,9443
Mark Pellington,9444
Walter Salles,9445
Rick Alverson,9446
Hany Abu-Assad,9447
Michael Burke,9448
Clint Eastwood,9449
Alex Kurtzman,9450
Stephen Sommers,9451
Rob Cohen,9452
James Bobin,9453
Jim Kohlberg,9454
Morgan Neville,9455
Peter Hyams,9456
Dean Obeidallah,9457
Laure de Clermont-Tonnerre,9458
Rawson Marshall Thurber,9459
Ismail Merchant,9460
David Robert Mitchell,9461
Michel Leclerc,9462
Mira Nair,9463
Robert Pulcini,9464
Catherine Hardwicke,9465
Liz Garbus,9466
Nicolas Winding Refn,9467
T. Sean Durkin,9468
Yoruba Richen,9469
FranÃƒÂ§ois Ozon,9470
Ed Decter,9471
Josh Boone,9472
Adam Bhala Lough,9473
Oeke Hoogendijk,9474
Carly Stone,9475
Terrence Malick,9476
John Schlesinger,9477
P.J. Posner,9478
Paul Haggis,9479
Shane Black,9480
Kourosh Ahari,9481
Jonathan Levine,9482
Michael Cristofer,9483
Dominique Rocher,9484
David Bruckner,9485
Masaaki Yuasa,9486
Patrick Stettner,9487
Jennifer Kent,9488
Rodney Ascher,9489
Tarik Saleh,9490
John August,9491
Volker SchlÃƒÂ¶ndorff,9492
Roman Polanski,9493
Andrew Horn,9494
Nick Cassavetes,9495
JÃƒÂ¡nos SzÃƒÂ¡sz,9496
Mary Harron,9497
Roger Donaldson,9498
Lauren Hadaway,9499
Bill Benz,9500
Kasper Barfoed,9501
Corin Hardy,9502
Peter Lepeniotis,9503
Callan Brunker,9504
Andrei Konchalovsky,9505
Joe Johnston,9506
Cody Calahan,9507
Laura Poitras,9508
Ike Barinholtz,9509
Peter Hedges,9510
Billy Kent,9511
Gina Prince-Bythewood,9512
David Lowery,9513
John Moore,9514
James Wong,9515
Andre Gaines,9516
Thea Sharrock,9517
Charlie McDowell,9518
David Farr,9519
Marc Webb,9520
Matthew Diamond,9521
Yuval Adler,9522
Jon Dichter,9523
Myles Connell,9524
Julian Farino,9525
Fabrice Du Welz,9526
Brian Helgeland,9527
Margaret Brown,9528
Spike Lee,9529
JoÃƒÂ£o Pedro Rodrigues,9530
Juan Antonio Bayona,9531
Justin Chadwick,9532
Marius A. Markevicius,9533
James Dodson,9534
Andrea Blaugrund,9535
Adam McKay,9536
Joey Klein,9537
Malgorzata Szumowska,9538
Richard Eyre,9539
Roberto Minervini,9540
Mitch Davis,9541
Aki KaurismÃƒÂ¤ki,9542
Emilio MartÃƒÂ­nez LÃƒÂ¡zaro,9543
Johannes Roberts,9544
Marcos Bernstein,9545
Orson Welles,9546
Lorraine Levy,9547
Avi Nesher,9548
Don Roos,9549
Nick Cassavetes,9550
Alejandro AmenÃƒÂ¡bar,9551
Joseph Ruben,9552
Rod Lurie,9553
William Gazecki,9554
Casimir Nozkowski,9555
Nicholas Jarecki,9556
Brian A. Miller,9557
Martin Zandvliet,9558
Patrick Brice,9559
Jesse Moss,9560
Adam Shankman,9561
Nicholas McCarthy,9562
Dallas Richard Hallam,9563
Denis Dercourt,9564
VÃƒÂ¡clav Marhoul,9565
John Curran,9566
Benjamin Ree,9567
Jean-FranÃƒÂ§ois Laguionie,9568
Quoc Bao Tran,9569
Lee Daniels,9570
Sally Potter,9571
Karen Gillan,9572
Mel Gibson,9573
Asghar Farhadi,9574
Atiq Rahimi,9575
Roland Emmerich,9576
Mike Schwartz,9577
Steve Martino,9578
Patricio GuzmÃƒÂ¡n,9579
Anthony Geffen,9580
Quentin Lee,9581
Lars Kraume,9582
Alexandre O. Philippe,9583
Scott D. Rosenbaum,9584
Haifaa Al-Mansour,9585
Anne Renton,9586
William Dear,9587
David M. Rosenthal,9588
Lance Rivera,9589
Nick Tomnay,9590
Mark Rosman,9591
Bille Woodruff,9592
Brian Robbins,9593
Wolfgang Petersen,9594
Richard Shepard,9595
Stephen Chbosky,9596
Armando Iannucci,9597
Sophie Fiennes,9598
Joel Schumacher,9599
Noah Buschel,9600
Stella Meghie,9601
Roman Polanski,9602
Michael Haneke,9603
Stephen Quay,9604
Shawn Levy,9605
Harald Zwart,9606
Patricio GuzmÃƒÂ¡n,9607
Jeff Newitt,9608
Bryan Buckley,9609
Mike Nawrocki,9610
Moussa TourÃƒÂ©,9611
Derek Cianfrance,9612
Peter Parlow,9613
Galder Gaztelu-Urrutia,9614
Alexandre CourtÃƒÂ¨s,9615
Julia Dyer,9616
David L. Lewis,9617
Sean Penn,9618
Robert Zemeckis,9619
Maya Forbes,9620
Chris Smith,9621
Ole Bornedal,9622
Diederik Van Rooijen,9623
David Jung,9624
Steven Spielberg,9625
Corinna Faith,9626
Jane Campion,9627
Craig McCracken,9628
Shane Black,9629
Mohsen Makhmalbaf,9630
Sang-soo Im,9631
Christopher Nolan,9632
JenÃƒÂ©e LaMarque,9633
Eric Valette,9634
Nathaniel Kahn,9635
Harry Sinclair,9636
Bill Haney,9637
Richard Trank,9638
Brian A Miller,9639
Martha Coolidge,9640
John Musker,9641
Tom Tykwer,9642
Shinsuke Sato,9643
Garry Marshall,9644
Garry Marshall,9645
Bertrand Tavernier,9646
Michael Tucker,9647
Rebecca Miller,9648
Jane Anderson,9649
Nicholas McCarthy,9650
Susan Stroman,9651
Wayne Roberts,9652
Stephen Frears,9653
Ryan Murphy,9654
Kaige Chen,9655
Terry George,9656
Steve Conrad,9657
Anne Fletcher,9658
Jill Magid,9659
John Hillcoat,9660
Prachya Pinkaew,9661
Prachya Pinkaew,9662
Martin Campbell,9663
Rollin Binzer,9664
Chad Freidrichs,9665
Emilio Estevez,9666
Tabbert Fiiller,9667
Jay Duplass,9668
Jonathan Hensleigh,9669
Sini Anderson,9670
James DeMonaco,9671
James DeMonaco,9672
James DeMonaco,9673
Gabriele Muccino,9674
GrÃƒÂ©gory Levasseur,9675
John Andreas Andersen,9676
Scott Teems,9677
Stephen Frears,9678
Fernando Trueba,9679
Lauren Greenfield,9680
Gilles de Maistre,9681
Jamie Babbit,9682
Phillip Noyce,9683
Oliver Murray,9684
John Pogue,9685
Antoine Delesvaux,9686
Laura Brownson,9687
Marcus Lindeen,9688
Gareth Evans,9689
Gareth Evans,9690
Jonathan Teplitzky,9691
Bonni Cohen,9692
Nancy Buirski,9693
James McTeigue,9694
Stephen Daldry,9695
Pacho Velez,9696
Rick de Oliveira,9697
James Spinney,9698
Taggart Siegel,9699
Stephen Hopkins,9700
Jerry Rothwell,9701
John G. Young,9702
Paul McGuigan,9703
Neil Marshall,9704
Roger Donaldson,9705
Gideon Raff,9706
Michael Dudok de Wit,9707
Alison Maclean,9708
Mira Nair,9709
Dave Franco,9710
Howard Deutch,9711
Scott Z. Burns,9712
Muayad Alayan,9713
Elizabeth Chai Vasarhelyi,9714
Chris Eska,9715
Asif Kapadia,9716
Andrei Zvyagintsev,9717
Manuel Carballo,9718
Michael Pavone,9719
D. Kerry Prior,9720
Alejandro GonzÃƒÂ¡lez IÃƒÂ±ÃƒÂ¡rritu,9721
Donnacha O'Briain,9722
Marc Lawrence,9723
Reed Morano,9724
ChloÃƒÂ© Zhao,9725
Karen Shakhnazarov,9726
Frank Coraci,9727
Gore Verbinski,9728
Hideo Nakata,9729
Barry W. Blaustein,9730
Lone Scherfig,9731
Tom Rice,9732
Christian Bauer,9733
Mikael HÃƒÂ¥fstrÃƒÂ¶m,9734
David Bruckner,9735
John Hillcoat,9736
Yam Laranas,9737
Yimou Zhang,9738
Dmitrii Kalashnikov,9739
Bibo Bergeron,9740
Mat Whitecross,9741
Midi Z,9742
Sally Potter,9743
Benjamin Heisenberg,9744
Peter Cattaneo,9745
Kim Mordaunt,9746
Galt Niederhoffer,9747
John Lee Hancock,9748
Christian E. Christiansen,9749
Ti West,9750
David MichÃƒÂ´d,9751
Wes Anderson,9752
Carter Smith,9753
Roger Avary,9754
Bruce Robinson,9755
Floria Sigismondi,9756
Peter Berg,9757
Austin Stark,9758
Chad Gracia,9759
Ti West,9760
Guy Maddin,9761
Rose Troche,9762
Asghar Farhadi,9763
Mark Brown,9764
Gianni Di Gregorio,9765
Philippe Garrel,9766
Juliano Ribeiro Salgado,9767
D.J. Caruso,9768
Kristian Levring,9769
David Weaver,9770
Robb Moss,9771
Michael Lembeck,9772
Michael Lembeck,9773
Wayne Blair,9774
Tamara Jenkins,9775
Je-yong Lee,9776
Dasha Nekrasova,9777
Michel Gondry,9778
Frank Oz,9779
Chuck Russell,9780
John Suits,9781
Ian Merrick,9782
Baltasar KormÃƒÂ¡kur,9783
Stephen Brown,9784
Alejandro AmenÃƒÂ¡bar,9785
Kei Kumai,9786
Gus Van Sant,9787
Michael Mayer,9788
ÃƒÂgÃƒÂºst GuÃƒÂ°mundsson,9789
Ian Cheney,9790
Bartek Dziadosz,9791
John Madden,9792
Steve Taylor,9793
Anna Muylaert,9794
Andy Tennant,9795
Jamie Kastner,9796
Marc Munden,9797
Juan JosÃƒÂ© Campanella,9798
Gina Prince-Bythewood,9799
Chris Renaud,9800
Chris Renaud,9801
Ben Stiller,9802
Isabel Coixet,9803
Alan Rudolph,9804
SalomÃƒÂ© Breziner,9805
Nora Twomey,9806
Abdel Kechiche,9807
Jim Sheridan,9808
Hiromasa Yonebayashi,9809
Yuval Adler,9810
David L. Cunningham,9811
Clio Barnard,9812
Ritesh Batra,9813
Rudy Valdez,9814
Clark Johnson,9815
R.J. Cutler,9816
Ben Lewin,9817
Shimon Dotan,9818
Tiller Russell,9819
Jack Pettibone Riccobono,9820
Stuart Hazeldine,9821
Brian Robbins,9822
Jaume Collet-Serra,9823
Neil LaBute,9824
Guillermo del Toro,9825
Lasse Hallstrom,9826
Josh Greenbaum,9827
Ani Simon-Kennedy,9828
Marco Amenta,9829
Dan Bush,9830
William Eubank,9831
Baran bo Odar,9832
Linda Yellen,9833
David Silverman,9834
Keith Gordon,9835
Jorge Ameer,9836
Caryn Waechter,9837
Ken Kwapis,9838
Sanaa Hamri,9839
Arthur Allan Seidelman,9840
Jacques Audiard,9841
David Gordon Green,9842
Philip Haas,9843
Iain Softley,9844
Craig Johnson,9845
Pedro AlmodÃƒÂ³var,9846
Rob Cohen,9847
Jamie Kastner,9848
Kevin Heffernan,9849
Alex Smith,9850
Catherine Breillat,9851
Trish Sie,9852
Mona Fastvold,9853
Christopher Munch,9854
Raja Gosnell,9855
Raja Gosnell,9856
Tomas Alfredson,9857
Justin Kurzel,9858
Jeff Orlowski,9859
David Fincher,9860
Joe Wright,9861
Jean-Pierre Dardenne,9862
EugÃƒÂ¨ne Green,9863
Dito Montiel,9864
Andrew Desmond,9865
FranÃƒÂ§ois Girard,9866
Majid Majidi,9867
Ari Gold,9868
Tim Wolff,9869
Nanni Moretti,9870
Siu-Tung Ching,9871
Jon Turteltaub,9872
Michael Tyburski,9873
Jodi Wille,9874
Joanna Hogg,9875
Joanna Hogg,9876
Peter Chelsom,9877
Edgar Wright,9878
Eyal Sivan,9879
Craig Mazin,9880
James Ponsoldt,9881
Mark Waters,9882
Frank Miller,9883
Tim Hill,9884
Mike Mitchell,9885
Stephen Hillenburg,9886
Aviva Kempner,9887
Susanna Fogel,9888
Nash Edgerton,9889
Jehane Noujaim,9890
Ruben ÃƒÂ–stlund,9891
Terry Jastrow,9892
Noah Baumbach,9893
Jamie Babbit,9894
Henry Dunham,9895
Kyle Patrick Alvarez,9896
Timothy Reckart,9897
Theodore Melfi,9898
Norman Jewison,9899
Thomas McCarthy,9900
Nelson McCormick,9901
Frank Oz,9902
Shane Meadows,9903
Cyrus Nowrasteh,9904
Byambasuren Davaa,9905
Manoel de Oliveira,9906
Bruno Forzani,9907
Ramon ZÃƒÂ¼rcher,9908
Christopher Radcliff,9909
Bryan Bertino,9910
Johannes Roberts,9911
Jameel Khan,9912
Kirill Serebrennikov,9913
James Gunn,9914
Phil Alden Robinson,9915
AlantÃƒÂ© KavaÃƒÂ¯tÃƒÂ©,9916
Nick Ryan,9917
Patrick Imbert,9918
Aleksandr Sokurov,9919
Ritu Sarin,9920
Ry Russo-Young,9921
David Wnendt,9922
Jeremy Hersh,9923
Stephen Fingleton,9924
ÃƒÂsa Helga HjÃƒÂ¶rleifsdÃƒÂ³ttir,9925
