salesdid;fName
1409;Contemporary_Fiction
1410;
1411;Contemporary_Fiction
1412;
1413;Contemporary_Fiction
1414;
1415;Contemporary_Fiction
1416;Contemporary_Fiction
1417;
1418;Factual
1419;Factual
1420;Contemporary_Fiction
1421;Factual
1422;Contemporary_Fiction
1423;Contemporary_Fiction
1424;Contemporary_Fiction
1425;Contemporary_Fiction
1426;Contemporary_Fiction
1427;Factual
1428;Factual
1429;Contemporary_Fiction
1430;Contemporary_Fiction
1431;Contemporary_Fiction
1432;Historical_Fiction
1433;Dramatization
1434;Contemporary_Fiction
1435;
1436;Contemporary_Fiction
1437;Dramatization
1438;Factual
1439;Contemporary_Fiction
1440;Dramatization
1441;Historical_Fiction
1442;Contemporary_Fiction
1443;
1444;Dramatization
1445;Factual
1446;Contemporary_Fiction
1447;Science_Fiction
1448;Dramatization
1449;Factual
1450;Contemporary_Fiction
1451;Factual
1452;Contemporary_Fiction
1453;Factual
1454;Factual
1455;Contemporary_Fiction
1456;Dramatization
1457;
1458;Historical_Fiction
1459;Contemporary_Fiction
1460;Contemporary_Fiction
1461;Contemporary_Fiction
1462;Contemporary_Fiction
1463;Dramatization
1464;Contemporary_Fiction
1465;Contemporary_Fiction
1466;Kids_Fiction
1467;Contemporary_Fiction
1468;Contemporary_Fiction
1469;Dramatization
1470;
1471;Fantasy
1472;
1473;Factual
1474;Contemporary_Fiction
1475;Contemporary_Fiction
1476;Historical_Fiction
1477;Factual
1478;Factual
1479;Contemporary_Fiction
1480;Historical_Fiction
1481;Contemporary_Fiction
1482;Contemporary_Fiction
1483;Contemporary_Fiction
1484;Contemporary_Fiction
1485;
1486;
1487;Factual
1488;Fantasy
1489;Contemporary_Fiction
1490;Contemporary_Fiction
1491;Contemporary_Fiction
1492;Contemporary_Fiction
1493;Contemporary_Fiction
1494;Contemporary_Fiction
1495;Contemporary_Fiction
1496;Contemporary_Fiction
1497;Contemporary_Fiction
1498;Contemporary_Fiction
1499;Contemporary_Fiction
1500;Contemporary_Fiction
1501;Contemporary_Fiction
1502;Contemporary_Fiction
1503;Factual
1504;Historical_Fiction
1505;Factual
1506;Factual
1507;
1508;Factual
1509;Factual
1510;Factual
1511;Contemporary_Fiction
1512;Factual
1513;Contemporary_Fiction
1514;Contemporary_Fiction
1515;Fantasy
1516;Contemporary_Fiction
1517;Contemporary_Fiction
1518;Contemporary_Fiction
1519;
1520;Dramatization
1521;Dramatization
1522;Contemporary_Fiction
1523;Factual
1524;
1525;Contemporary_Fiction
1526;Contemporary_Fiction
1527;Historical_Fiction
1528;Dramatization
1529;Contemporary_Fiction
1530;Contemporary_Fiction
1531;Contemporary_Fiction
1532;Contemporary_Fiction
1533;Contemporary_Fiction
1534;Contemporary_Fiction
1535;Contemporary_Fiction
1536;Contemporary_Fiction
1537;Dramatization
1538;Science_Fiction
1539;Contemporary_Fiction
1540;Factual
1541;Fantasy
1542;Factual
1543;Kids_Fiction
1544;Contemporary_Fiction
1545;Fantasy
1546;Contemporary_Fiction
1547;Historical_Fiction
1548;Fantasy
1549;Contemporary_Fiction
1550;Factual
1551;Contemporary_Fiction
1552;Factual
1553;Historical_Fiction
1554;Contemporary_Fiction
1555;Contemporary_Fiction
1556;Science_Fiction
1557;Fantasy
1558;Contemporary_Fiction
1559;Contemporary_Fiction
1560;Factual
1561;Factual
1562;
1563;Contemporary_Fiction
1564;
1565;Contemporary_Fiction
1566;Contemporary_Fiction
1567;Contemporary_Fiction
1568;Contemporary_Fiction
1569;Factual
1570;Contemporary_Fiction
1571;Contemporary_Fiction
1572;
1573;Factual
1574;Fantasy
1575;Contemporary_Fiction
1576;Factual
1577;Factual
1578;Contemporary_Fiction
1579;Contemporary_Fiction
1580;Historical_Fiction
1581;Contemporary_Fiction
1582;Kids_Fiction
1583;Contemporary_Fiction
1584;Contemporary_Fiction
1585;Dramatization
1586;
1587;Factual
1588;Factual
1589;Contemporary_Fiction
1590;Science_Fiction
1591;Contemporary_Fiction
1592;Contemporary_Fiction
1593;
1594;Factual
1595;Factual
1596;Dramatization
1597;Dramatization
1598;Contemporary_Fiction
1599;Factual
1600;Contemporary_Fiction
1601;Contemporary_Fiction
1602;Factual
1603;
1604;Contemporary_Fiction
1605;Factual
1606;
1607;Factual
1608;Contemporary_Fiction
1609;Historical_Fiction
1610;Contemporary_Fiction
1611;Dramatization
1612;Contemporary_Fiction
1613;Kids_Fiction
1614;Science_Fiction
1615;Dramatization
1616;Factual
1617;Contemporary_Fiction
1618;
1619;Contemporary_Fiction
1620;
1621;
1622;Fantasy
1623;Historical_Fiction
1624;Factual
1625;Factual
1626;Factual
1627;Dramatization
1628;Contemporary_Fiction
1629;Contemporary_Fiction
1630;Contemporary_Fiction
1631;Factual
1632;Fantasy
1633;Contemporary_Fiction
1634;Contemporary_Fiction
1635;Historical_Fiction
1636;Contemporary_Fiction
1637;Factual
1638;Kids_Fiction
1639;Contemporary_Fiction
1640;Contemporary_Fiction
1641;Contemporary_Fiction
1642;
1643;Contemporary_Fiction
1644;Factual
1645;Contemporary_Fiction
1646;
1647;Contemporary_Fiction
1648;Factual
1649;Contemporary_Fiction
1650;Contemporary_Fiction
1651;
1652;Science_Fiction
1653;Contemporary_Fiction
1654;Factual
1655;Contemporary_Fiction
1656;
1657;Contemporary_Fiction
1658;Contemporary_Fiction
1659;Contemporary_Fiction
1660;Factual
1661;Factual
1662;Contemporary_Fiction
1663;Contemporary_Fiction
1664;Kids_Fiction
1665;Historical_Fiction
1666;Contemporary_Fiction
1667;Contemporary_Fiction
1668;Contemporary_Fiction
1669;Contemporary_Fiction
1670;Historical_Fiction
1671;Contemporary_Fiction
1672;Contemporary_Fiction
1673;Contemporary_Fiction
1674;Factual
1675;Factual
1676;Factual
1677;Contemporary_Fiction
1678;Contemporary_Fiction
1679;Contemporary_Fiction
1680;Factual
1681;Contemporary_Fiction
1682;Historical_Fiction
1683;Dramatization
1684;Contemporary_Fiction
1685;Contemporary_Fiction
1686;Contemporary_Fiction
1687;Contemporary_Fiction
1688;Contemporary_Fiction
1689;Kids_Fiction
1690;Contemporary_Fiction
1691;Contemporary_Fiction
1692;Science_Fiction
1693;Historical_Fiction
1694;Contemporary_Fiction
1695;Contemporary_Fiction
1696;Historical_Fiction
1697;Contemporary_Fiction
1698;Contemporary_Fiction
1699;
1700;
1701;Dramatization
1702;Contemporary_Fiction
1703;
1704;Contemporary_Fiction
1705;Contemporary_Fiction
1706;Dramatization
1707;
1708;Factual
1709;
1710;Contemporary_Fiction
1711;Contemporary_Fiction
1712;
1713;Dramatization
1714;Historical_Fiction
1715;Contemporary_Fiction
1716;Factual
1717;Factual
1718;
1719;Contemporary_Fiction
1720;Factual
1721;Contemporary_Fiction
1722;Contemporary_Fiction
1723;Contemporary_Fiction
1724;
1725;Contemporary_Fiction
1726;Contemporary_Fiction
1727;Factual
1728;Contemporary_Fiction
1729;Contemporary_Fiction
1730;Contemporary_Fiction
1731;Factual
1732;
1733;
1734;Factual
1735;Contemporary_Fiction
1736;Fantasy
1737;Fantasy
1738;Contemporary_Fiction
1739;Contemporary_Fiction
1740;Contemporary_Fiction
1741;Contemporary_Fiction
1742;Dramatization
1743;Factual
1744;Contemporary_Fiction
1745;Contemporary_Fiction
1746;Factual
1747;Contemporary_Fiction
1748;Contemporary_Fiction
1749;Contemporary_Fiction
1750;Historical_Fiction
1751;Historical_Fiction
1752;Historical_Fiction
1753;Contemporary_Fiction
1754;Contemporary_Fiction
1755;Contemporary_Fiction
1756;
1757;Factual
1758;Factual
1759;Contemporary_Fiction
1760;Science_Fiction
1761;Contemporary_Fiction
1762;Contemporary_Fiction
1763;Factual
1764;Contemporary_Fiction
1765;Contemporary_Fiction
1766;Historical_Fiction
1767;Factual
1768;Factual
1769;Contemporary_Fiction
1770;Historical_Fiction
1771;Contemporary_Fiction
1772;Factual
1773;Factual
1774;Contemporary_Fiction
1775;Factual
1776;Historical_Fiction
1777;Contemporary_Fiction
1778;Factual
1779;Factual
1780;Factual
1781;Kids_Fiction
1782;Factual
1783;Contemporary_Fiction
1784;
1785;Kids_Fiction
1786;Contemporary_Fiction
1787;Contemporary_Fiction
1788;Historical_Fiction
1789;Factual
1790;Historical_Fiction
1791;Factual
1792;
1793;Contemporary_Fiction
1794;Contemporary_Fiction
1795;Factual
1796;Contemporary_Fiction
1797;Contemporary_Fiction
1798;Contemporary_Fiction
1799;Contemporary_Fiction
1800;
1801;Contemporary_Fiction
1802;Factual
1803;Contemporary_Fiction
1804;Contemporary_Fiction
1805;Science_Fiction
1806;Contemporary_Fiction
1807;Contemporary_Fiction
1808;Contemporary_Fiction
1809;Factual
1810;Contemporary_Fiction
1811;Contemporary_Fiction
1812;Contemporary_Fiction
1813;Contemporary_Fiction
1814;Contemporary_Fiction
1815;Factual
1816;Contemporary_Fiction
1817;Contemporary_Fiction
1818;Contemporary_Fiction
1819;Contemporary_Fiction
1820;Contemporary_Fiction
1821;Contemporary_Fiction
1822;Factual
1823;Contemporary_Fiction
1824;Contemporary_Fiction
1825;
1826;Factual
1827;Factual
1828;Contemporary_Fiction
1829;Factual
1830;Contemporary_Fiction
1831;Science_Fiction
1832;Contemporary_Fiction
1833;Historical_Fiction
1834;Factual
1835;Factual
1836;Historical_Fiction
1837;Factual
1838;Contemporary_Fiction
1839;Contemporary_Fiction
1840;Historical_Fiction
1841;Contemporary_Fiction
1842;Contemporary_Fiction
1843;Historical_Fiction
1844;Contemporary_Fiction
1845;Contemporary_Fiction
1846;
1847;Factual
1848;Contemporary_Fiction
1849;Science_Fiction
1850;Dramatization
1851;Fantasy
1852;Contemporary_Fiction
1853;Super_Hero
1854;Contemporary_Fiction
1855;Factual
1856;Factual
1857;Dramatization
1858;
1859;
1860;Historical_Fiction
1861;Contemporary_Fiction
1862;Dramatization
1863;
1864;Contemporary_Fiction
1865;Contemporary_Fiction
1866;Factual
1867;Contemporary_Fiction
1868;Dramatization
1869;Contemporary_Fiction
1870;Contemporary_Fiction
1871;Factual
1872;Contemporary_Fiction
1873;Factual
1874;Contemporary_Fiction
1875;Contemporary_Fiction
1876;Contemporary_Fiction
1877;Factual
1878;Fantasy
1879;Contemporary_Fiction
1880;Factual
1881;Contemporary_Fiction
1882;Factual
1883;Contemporary_Fiction
1884;Contemporary_Fiction
1885;Contemporary_Fiction
1886;Contemporary_Fiction
1887;Contemporary_Fiction
1888;Factual
1889;Contemporary_Fiction
1890;Contemporary_Fiction
1891;Historical_Fiction
1892;Kids_Fiction
1893;Contemporary_Fiction
1894;Science_Fiction
1895;Historical_Fiction
1896;
1897;
1898;Historical_Fiction
1899;Science_Fiction
1900;Contemporary_Fiction
1901;Contemporary_Fiction
1902;Factual
1903;Factual
1904;Factual
1905;Dramatization
1906;Contemporary_Fiction
1907;Contemporary_Fiction
1908;
1909;Historical_Fiction
1910;Contemporary_Fiction
1911;Contemporary_Fiction
1912;Contemporary_Fiction
1913;Contemporary_Fiction
1914;Contemporary_Fiction
1915;Contemporary_Fiction
1916;Factual
1917;Factual
1918;Contemporary_Fiction
1919;Dramatization
1920;Contemporary_Fiction
1921;
1922;Contemporary_Fiction
1923;Dramatization
1924;Historical_Fiction
1925;Contemporary_Fiction
1926;Contemporary_Fiction
1927;Dramatization
1928;
1929;Kids_Fiction
1930;Kids_Fiction
1931;Fantasy
1932;Fantasy
1933;Factual
1934;Kids_Fiction
1935;Contemporary_Fiction
1936;Contemporary_Fiction
1937;Factual
1938;
1939;Dramatization
1940;Factual
1941;Contemporary_Fiction
1942;
1943;Contemporary_Fiction
1944;Factual
1945;Factual
1946;Contemporary_Fiction
1947;Contemporary_Fiction
1948;Contemporary_Fiction
1949;Contemporary_Fiction
1950;Contemporary_Fiction
1951;Historical_Fiction
1952;Contemporary_Fiction
1953;Contemporary_Fiction
1954;Contemporary_Fiction
1955;Contemporary_Fiction
1956;
1957;Historical_Fiction
1958;Science_Fiction
1959;Contemporary_Fiction
1960;Contemporary_Fiction
1961;Historical_Fiction
1962;Contemporary_Fiction
1963;Kids_Fiction
1964;Factual
1965;Contemporary_Fiction
1966;Factual
1967;
1968;Factual
1969;Contemporary_Fiction
1970;Contemporary_Fiction
1971;Dramatization
1972;Factual
1973;Factual
1974;Factual
1975;Contemporary_Fiction
1976;
1977;Historical_Fiction
1978;Dramatization
1979;Contemporary_Fiction
1980;Factual
1981;Factual
1982;Factual
1983;
1984;Contemporary_Fiction
1985;
1986;
1987;Contemporary_Fiction
1988;Contemporary_Fiction
1989;
1990;Contemporary_Fiction
1991;
1992;Contemporary_Fiction
1993;Contemporary_Fiction
1994;Factual
1995;Contemporary_Fiction
1996;Factual
1997;
1998;Contemporary_Fiction
1999;Contemporary_Fiction
2000;Dramatization
2001;Factual
2002;
2003;Historical_Fiction
2004;Contemporary_Fiction
2005;Historical_Fiction
2006;Contemporary_Fiction
2007;Kids_Fiction
2008;Factual
2009;Factual
2010;Contemporary_Fiction
2011;Historical_Fiction
2012;
2013;Factual
2014;
2015;Factual
2016;Dramatization
2017;Contemporary_Fiction
2018;Contemporary_Fiction
2019;Dramatization
2020;
2021;
2022;Dramatization
2023;Contemporary_Fiction
2024;
2025;
2026;Factual
2027;Contemporary_Fiction
2028;Contemporary_Fiction
2029;Contemporary_Fiction
2030;Factual
2031;Contemporary_Fiction
2032;Contemporary_Fiction
2033;Dramatization
2034;Contemporary_Fiction
2035;Historical_Fiction
2036;Contemporary_Fiction
2037;Contemporary_Fiction
2038;
2039;Factual
2040;Factual
2041;Contemporary_Fiction
2042;
2043;Contemporary_Fiction
2044;Kids_Fiction
2045;Science_Fiction
2046;Contemporary_Fiction
2047;Contemporary_Fiction
2048;Contemporary_Fiction
2049;Contemporary_Fiction
2050;Factual
2051;Contemporary_Fiction
2052;Kids_Fiction
2053;
2054;Historical_Fiction
2055;Science_Fiction
2056;Factual
2057;Contemporary_Fiction
2058;Contemporary_Fiction
2059;Fantasy
2060;Factual
2061;Contemporary_Fiction
2062;Historical_Fiction
2063;Contemporary_Fiction
2064;Fantasy
2065;Contemporary_Fiction
2066;Contemporary_Fiction
2067;Factual
2068;Fantasy
2069;
2070;Contemporary_Fiction
2071;Contemporary_Fiction
2072;Fantasy
2073;Contemporary_Fiction
2074;Kids_Fiction
2075;Factual
2076;Contemporary_Fiction
2077;Fantasy
2078;
2079;Contemporary_Fiction
2080;Contemporary_Fiction
2081;Fantasy
2082;Contemporary_Fiction
2083;Contemporary_Fiction
2084;Factual
2085;Contemporary_Fiction
2086;Contemporary_Fiction
2087;Factual
2088;Contemporary_Fiction
2089;Contemporary_Fiction
2090;Contemporary_Fiction
2091;Factual
2092;
2093;
2094;
2095;Factual
2096;
2097;Contemporary_Fiction
2098;Historical_Fiction
2099;Kids_Fiction
2100;Factual
2101;Contemporary_Fiction
2102;Contemporary_Fiction
2103;Contemporary_Fiction
2104;Contemporary_Fiction
2105;Contemporary_Fiction
2106;Historical_Fiction
2107;
2108;Contemporary_Fiction
2109;Contemporary_Fiction
2110;Contemporary_Fiction
2111;Contemporary_Fiction
2112;Contemporary_Fiction
2113;Historical_Fiction
2114;Factual
2115;Contemporary_Fiction
2116;Contemporary_Fiction
2117;Contemporary_Fiction
2118;Contemporary_Fiction
2119;Factual
2120;Contemporary_Fiction
2121;Historical_Fiction
2122;Contemporary_Fiction
2123;Contemporary_Fiction
2124;
2125;Contemporary_Fiction
2126;Contemporary_Fiction
2127;
2128;Dramatization
2129;Factual
2130;Contemporary_Fiction
2131;Factual
2132;Factual
2133;Kids_Fiction
2134;Kids_Fiction
2135;Factual
2136;Contemporary_Fiction
2137;Contemporary_Fiction
2138;Factual
2139;Contemporary_Fiction
2140;Historical_Fiction
2141;Contemporary_Fiction
2142;Fantasy
2143;
2144;Factual
2145;Contemporary_Fiction
2146;Contemporary_Fiction
2147;
2148;Contemporary_Fiction
2149;Contemporary_Fiction
2150;Science_Fiction
2151;Dramatization
2152;
2153;Dramatization
2154;Factual
2155;Science_Fiction
2156;Factual
2157;Contemporary_Fiction
2158;Contemporary_Fiction
2159;
2160;Contemporary_Fiction
2161;
2162;Contemporary_Fiction
2163;Factual
2164;
2165;Contemporary_Fiction
2166;Kids_Fiction
2167;Contemporary_Fiction
2168;Factual
2169;Contemporary_Fiction
2170;Dramatization
2171;Dramatization
2172;Historical_Fiction
2173;Contemporary_Fiction
2174;Contemporary_Fiction
2175;Contemporary_Fiction
2176;
2177;
2178;Dramatization
2179;Historical_Fiction
2180;Contemporary_Fiction
2181;Kids_Fiction
2182;Factual
2183;Contemporary_Fiction
2184;
2185;Kids_Fiction
2186;
2187;Contemporary_Fiction
2188;Contemporary_Fiction
2189;Factual
2190;Contemporary_Fiction
2191;Contemporary_Fiction
2192;
2193;Dramatization
2194;Contemporary_Fiction
2195;
2196;Factual
2197;Contemporary_Fiction
2198;
2199;Historical_Fiction
2200;Factual
2201;Contemporary_Fiction
2202;
2203;Contemporary_Fiction
2204;Dramatization
2205;Science_Fiction
2206;Factual
2207;Factual
2208;
2209;Contemporary_Fiction
2210;
2211;Contemporary_Fiction
2212;Dramatization
2213;Contemporary_Fiction
2214;Science_Fiction
2215;
2216;
2217;Contemporary_Fiction
2218;Dramatization
2219;Dramatization
2220;Factual
2221;
2222;Dramatization
2223;
2224;
2225;Factual
2226;Contemporary_Fiction
2227;Science_Fiction
2228;
2229;
2230;Contemporary_Fiction
2231;Historical_Fiction
2232;Dramatization
2233;Factual
2234;Contemporary_Fiction
2235;Contemporary_Fiction
2236;Historical_Fiction
2237;Contemporary_Fiction
2238;Contemporary_Fiction
2239;Contemporary_Fiction
2240;Contemporary_Fiction
2241;Contemporary_Fiction
2242;Contemporary_Fiction
2243;Contemporary_Fiction
2244;Contemporary_Fiction
2245;Contemporary_Fiction
2246;Contemporary_Fiction
2247;Contemporary_Fiction
